geneset,lib,geneset2
2206, ' Anterior ' ,4,2416
2207, ' Anterior ' ,4,2417
2208, ' Anterior ' ,4,2418
2209, ' Anterior ' ,4,2419
2210, ' Anterior ' ,4,2420
2211, ' Anterior ' ,4,2421
2212, ' Anterior ' ,4,2422
2213, ' Anterior ' ,4,2423
2214, ' Anterior ' ,4,2424
2215, ' Anterior ' ,4,2425
2216, ' Anterior ' ,4,2426
2217, ' Anterodorsal ' ,4,2429
2218, ' Anterolateral ' ,4,2430
2219, ' Anterolateral ' ,4,2431
2220, ' Anterolateral ' ,4,2432
2221, ' Anterolateral ' ,4,2433
2222, ' Anterolateral ' ,4,2434
2223, ' Anteromedial ' ,4,2436
2224, ' Anteromedial ' ,4,2437
2225, ' Anteromedial ' ,4,2438
2226, ' Anteromedial ' ,4,2439
2227, ' Anteromedial ' ,4,2440
2228, ' Anteromedial ' ,4,2441
2229, ' Anteromedial ' ,4,2442
2230, ' Anteromedial ' ,4,2443
2231, ' Anteromedial ' ,4,2444
2232, ' Anteroventral ' ,4,2445
2233, ' Anteroventral ' ,4,2446
2234, ' Anteroventral ' ,4,2447
2235, ' Arcuate ' ,4,2448
2236, ' Auditory ' ,4,2449
2237, ' Barrington's ' ,4,2450
2238, ' Basic ' ,4,2451
2239, ' Basolateral ' ,4,2452
2240, ' Basolateral ' ,4,2453
2241, ' Basolateral ' ,4,2454
2242, ' Basolateral ' ,4,2455
2243, ' Basomedial ' ,4,2456
2244, ' Basomedial ' ,4,2457
2245, ' Basomedial ' ,4,2458
2246, ' Bed ' ,4,2459
2247, ' Bed ' ,4,2460
2248, ' Bed ' ,4,2461
2249, ' Bed ' ,4,2462
2250, ' Bed ' ,4,2463
2251, ' Bed ' ,4,2464
2252, ' Bed ' ,4,2465
2253, ' Bed ' ,4,2466
2254, ' Bed ' ,4,2467
2255, ' Bed ' ,4,2468
2256, ' Bed ' ,4,2469
2257, ' Bed ' ,4,2470
2258, ' Bed ' ,4,2471
2259, ' Bed ' ,4,2472
2260, ' Bed ' ,4,2473
2261, ' Bed ' ,4,2474
2262, ' Bed ' ,4,2475
2263, ' Brain ' ,4,2477
2264, ' Caudoputamen ' ,4,2478
2265, ' Central ' ,4,2479
2266, ' Central ' ,4,2480
2267, ' Central ' ,4,2482
2268, ' Central ' ,4,2483
2269, ' Central ' ,4,2484
2270, ' Central ' ,4,2485
2271, ' Central ' ,4,2486
2272, ' Cerebellar ' ,4,2487
2273, ' Cerebellar ' ,4,2488
2274, ' Cerebellum ' ,4,2489
2275, ' Cerebral ' ,4,2490
2276, ' Cerebral ' ,4,2491
2277, ' Cerebrum ' ,4,2492
2278, ' CoPV ' ,4,2494
2279, ' Cochlear ' ,4,2495
2280, ' Cochlear ' ,4,2496
2281, ' Copula ' ,4,2497
2282, ' Copula ' ,4,2498
2283, ' Copula ' ,4,2499
2284, ' Cortical ' ,4,2500
2285, ' Cortical ' ,4,2501
2286, ' Cortical ' ,4,2502
2287, ' Cortical ' ,4,2503
2288, ' Cortical ' ,4,2504
2289, ' Cortical ' ,4,2505
2290, ' Cortical ' ,4,2506
2291, ' Cortical ' ,4,2507
2292, ' Cortical ' ,4,2508
2293, ' Cortical ' ,4,2509
2294, ' Cortical ' ,4,2510
2295, ' Cortical ' ,4,2511
2296, ' Cortical ' ,4,2512
2297, ' Cortical ' ,4,2513
2298, ' Cortical ' ,4,2514
2299, ' Crus ' ,4,2515
2300, ' Crus ' ,4,2516
2301, ' Crus ' ,4,2517
2302, ' Crus ' ,4,2518
2303, ' Crus ' ,4,2519
2304, ' Crus ' ,4,2520
2305, ' Culmen ' ,4,2521
2306, ' Cuneate ' ,4,2522
2307, ' Declive ' ,4,2524
2308, ' Declive ' ,4,2525
2309, ' Declive ' ,4,2526
2310, ' Dentate ' ,4,2527
2311, ' Dentate ' ,4,2528
2312, ' Dentate ' ,4,2529
2313, ' Dentate ' ,4,2530
2314, ' Dentate ' ,4,2531
2315, ' Diagonal ' ,4,2532
2316, ' Dopaminergic ' ,4,2533
2317, ' Dorsal ' ,4,2534
2318, ' Dorsal ' ,4,2535
2319, ' Dorsal ' ,4,2536
2320, ' Dorsal ' ,4,2537
2321, ' Dorsal ' ,4,2538
2322, ' Dorsal ' ,4,2539
2323, ' Dorsal ' ,4,2540
2324, ' Dorsal ' ,4,2541
2325, ' Dorsal ' ,4,2542
2326, ' Dorsal ' ,4,2543
2327, ' Dorsomedial ' ,4,2546
2328, ' Dorsomedial ' ,4,2547
2329, ' Dorsomedial ' ,4,2548
2330, ' Dorsomedial ' ,4,2549
2331, ' Ectorhinal ' ,4,2550
2332, ' Ectorhinal ' ,4,2551
2333, ' Ectorhinal ' ,4,2552
2334, ' Endopiriform ' ,4,2553
2335, ' Endopiriform ' ,4,2554
2336, ' Endopiriform ' ,4,2555
2337, ' Entorhinal ' ,4,2556
2338, ' Entorhinal ' ,4,2557
2339, ' Entorhinal ' ,4,2558
2340, ' Entorhinal ' ,4,2559
2341, ' Entorhinal ' ,4,2560
2342, ' Entorhinal ' ,4,2561
2343, ' Entorhinal ' ,4,2562
2344, ' Entorhinal ' ,4,2563
2345, ' Entorhinal ' ,4,2564
2346, ' Entorhinal ' ,4,2565
2347, ' Entorhinal ' ,4,2566
2348, ' Entorhinal ' ,4,2567
2349, ' Entorhinal ' ,4,2568
2350, ' Entorhinal ' ,4,2569
2351, ' Entorhinal ' ,4,2570
2352, ' Entorhinal ' ,4,2571
2353, ' Entorhinal ' ,4,2572
2354, ' Entorhinal ' ,4,2573
2355, ' Entorhinal ' ,4,2574
2356, ' Epithalamus ' ,4,2575
2357, ' External ' ,4,2576
2358, ' Facial ' ,4,2577
2359, ' Fastigial ' ,4,2579
2360, ' Field ' ,4,2580
2361, ' Field ' ,4,2581
2362, ' Field ' ,4,2584
2363, ' Field ' ,4,2587
2364, ' Field ' ,4,2590
2365, ' Field ' ,4,2592
2366, ' Field ' ,4,2593
2367, ' Field ' ,4,2595
2368, ' Field ' ,4,2596
2369, ' Field ' ,4,2597
2370, ' Field ' ,4,2598
2371, ' Fields ' ,4,2599
2372, ' Flocculus ' ,4,2600
2373, ' Flocculus_ ' ,4,2601
2374, ' Flocculus_ ' ,4,2602
2375, ' Folium-tuber ' ,4,2603
2376, ' Folium-tuber ' ,4,2604
2377, ' Folium-tuber ' ,4,2605
2378, ' Frontal ' ,4,2606
2379, ' Frontal ' ,4,2607
2380, ' Frontal ' ,4,2608
2381, ' Fundus ' ,4,2609
2382, ' Geniculate ' ,4,2610
2383, ' Geniculate ' ,4,2611
2384, ' Gigantocellular ' ,4,2612
2385, ' Globus ' ,4,2613
2386, ' Globus ' ,4,2614
2387, ' Gracile ' ,4,2615
2388, ' Granular ' ,4,2616
2389, ' Gustatory ' ,4,2617
2390, ' Gustatory ' ,4,2618
2391, ' Gustatory ' ,4,2619
2392, ' Gustatory ' ,4,2620
2393, ' Gustatory ' ,4,2621
2394, ' Gustatory ' ,4,2622
2395, ' Gustatory ' ,4,2623
2396, ' Hemispheric ' ,4,2624
2397, ' Hindbrain ' ,4,2625
2398, ' Hippocampal ' ,4,2626
2399, ' Hippocampal ' ,4,2627
2400, ' Hypoglossal ' ,4,2628
2401, ' Hypothalamic ' ,4,2629
2402, ' Hypothalamic ' ,4,2630
2403, ' Hypothalamus ' ,4,2631
2404, ' Inferior ' ,4,2633
2405, ' Inferior ' ,4,2634
2406, ' Inferior ' ,4,2635
2407, ' Inferior ' ,4,2636
2408, ' Inferior ' ,4,2637
2409, ' Inferior ' ,4,2638
2410, ' Infralimbic ' ,4,2639
2411, ' Infralimbic ' ,4,2640
2412, ' Infralimbic ' ,4,2641
2413, ' Infralimbic ' ,4,2642
2414, ' Infralimbic ' ,4,2643
2415, ' Infralimbic ' ,4,2644
2416, ' Infralimbic ' ,4,2645
2417, ' Interanterodorsal ' ,4,2646
2418, ' Interanteromedial ' ,4,2647
2419, ' Interbrain ' ,4,2648
2420, ' Intercalated ' ,4,2649
2421, ' Intergeniculate ' ,4,2650
2422, ' Intermediate ' ,4,2651
2423, ' Intermediodorsal ' ,4,2652
2424, ' Interpeduncular ' ,4,2653
2425, ' Interposed ' ,4,2654
2426, ' Interstitial ' ,4,2655
2427, ' Intralaminar ' ,4,2656
2428, ' Islands ' ,4,2657
2429, ' Isocortex ' ,4,2658
2430, ' JcP ' ,4,2659
2431, ' JcPL ' ,4,2660
2432, ' JcPV ' ,4,2661
2433, ' Koelliker-Fuse ' ,4,2662
2434, ' Koelliker-Fuse ' ,4,2663
2435, ' Lateral ' ,4,2664
2436, ' Lateral ' ,4,2665
2437, ' Lateral ' ,4,2666
2438, ' Lateral ' ,4,2667
2439, ' Lateral ' ,4,2668
2440, ' Lateral ' ,4,2670
2441, ' Lateral ' ,4,2671
2442, ' Lateral ' ,4,2672
2443, ' Lateral ' ,4,2673
2444, ' Lateral ' ,4,2674
2445, ' Lateral ' ,4,2675
2446, ' Lateral ' ,4,2676
2447, ' Lateral ' ,4,2677
2448, ' Lateral ' ,4,2678
2449, ' Lateral ' ,4,2679
2450, ' Lateral ' ,4,2680
2451, ' Lateral ' ,4,2681
2452, ' Lateral ' ,4,2682
2453, ' Lateral ' ,4,2683
2454, ' Lateral ' ,4,2684
2455, ' Linear ' ,4,2686
2456, ' Lingula ' ,4,2687
2457, ' Lingula ' ,4,2688
2458, ' Lingula ' ,4,2689
2459, ' Lobule ' ,4,2690
2460, ' Lobule ' ,4,2691
2461, ' Lobule ' ,4,2692
2462, ' Lobule ' ,4,2693
2463, ' Lobule ' ,4,2694
2464, ' Lobule ' ,4,2695
2465, ' Lobules ' ,4,2696
2466, ' Lobules ' ,4,2697
2467, ' Lobules ' ,4,2698
2468, ' Locus ' ,4,2699
2469, ' Magnocellular ' ,4,2700
2470, ' Magnocellular ' ,4,2701
2471, ' Main ' ,4,2702
2472, ' Main ' ,4,2703
2473, ' Main ' ,4,2704
2474, ' Main ' ,4,2705
2475, ' Main ' ,4,2706
2476, ' Main ' ,4,2707
2477, ' Major ' ,4,2708
2478, ' Mammillary ' ,4,2709
2479, ' Medial ' ,4,2710
2480, ' Medial ' ,4,2711
2481, ' Medial ' ,4,2712
2482, ' Medial ' ,4,2713
2483, ' Medial ' ,4,2714
2484, ' Medial ' ,4,2715
2485, ' Medial ' ,4,2716
2486, ' Medial ' ,4,2717
2487, ' Medial ' ,4,2718
2488, ' Medial ' ,4,2719
2489, ' Medial ' ,4,2720
2490, ' Medial ' ,4,2721
2491, ' Medial ' ,4,2722
2492, ' Medial ' ,4,2723
2493, ' Medial ' ,4,2725
2494, ' Medial ' ,4,2727
2495, ' Medial ' ,4,2728
2496, ' Medial ' ,4,2729
2497, ' Medial ' ,4,2730
2498, ' Medial ' ,4,2731
2499, ' Medial ' ,4,2732
2500, ' Median ' ,4,2733
2501, ' Mediodorsal ' ,4,2734
2502, ' Mediodorsal ' ,4,2735
2503, ' Mediodorsal ' ,4,2736
2504, ' Mediodorsal ' ,4,2737
2505, ' Medulla ' ,4,2738
2506, ' Medulla_ ' ,4,2739
2507, ' Medulla_ ' ,4,2740
2508, ' Medullary ' ,4,2741
2509, ' Medullary ' ,4,2742
2510, ' Medullary ' ,4,2743
2511, ' Midbrain ' ,4,2745
2512, ' Midbrain ' ,4,2746
2513, ' Midbrain ' ,4,2747
2514, ' Midbrain ' ,4,2748
2515, ' Midbrain_ ' ,4,2749
2516, ' Midbrain_ ' ,4,2750
2517, ' Midbrain_ ' ,4,2751
2518, ' Midline ' ,4,2752
2519, ' Motor ' ,4,2753
2520, ' Mus ' ,4,2754
2521, ' Nodulus ' ,4,2755
2522, ' Nodulus ' ,4,2756
2523, ' Nodulus ' ,4,2757
2524, ' Nucleus ' ,4,2758
2525, ' Nucleus ' ,4,2759
2526, ' Nucleus ' ,4,2760
2527, ' Nucleus ' ,4,2761
2528, ' Nucleus ' ,4,2763
2529, ' Nucleus ' ,4,2764
2530, ' Nucleus ' ,4,2765
2531, ' Nucleus ' ,4,2766
2532, ' Nucleus ' ,4,2767
2533, ' Nucleus ' ,4,2768
2534, ' Nucleus ' ,4,2769
2535, ' Nucleus ' ,4,2770
2536, ' Nucleus ' ,4,2771
2537, ' Nucleus ' ,4,2772
2538, ' Nucleus ' ,4,2773
2539, ' Nucleus ' ,4,2774
2540, ' Nucleus ' ,4,2775
2541, ' Nucleus ' ,4,2776
2542, ' Nucleus ' ,4,2777
2543, ' Nucleus ' ,4,2778
2544, ' Nucleus ' ,4,2779
2545, ' Nucleus ' ,4,2780
2546, ' Nucleus ' ,4,2781
2547, ' Nucleus ' ,4,2782
2548, ' Nucleus ' ,4,2783
2549, ' Nucleus ' ,4,2784
2550, ' Nucleus ' ,4,2785
2551, ' Nucleus ' ,4,2786
2552, ' OB ' ,4,2787
2553, ' OB ' ,4,2788
2554, ' OB ' ,4,2789
2555, ' OB ' ,4,2790
2556, ' OB ' ,4,2791
2557, ' OB ' ,4,2792
2558, ' Olfactory ' ,4,2793
2559, ' Olfactory ' ,4,2794
2560, ' Olfactory ' ,4,2795
2561, ' Olfactory ' ,4,2796
2562, ' Olfactory ' ,4,2797
2563, ' Orbital ' ,4,2799
2564, ' Orbital ' ,4,2800
2565, ' Orbital ' ,4,2801
2566, ' Orbital ' ,4,2802
2567, ' Orbital ' ,4,2803
2568, ' Orbital ' ,4,2804
2569, ' Orbital ' ,4,2805
2570, ' Orbital ' ,4,2806
2571, ' Orbital ' ,4,2807
2572, ' Orbital ' ,4,2808
2573, ' Orbital ' ,4,2809
2574, ' Orbital ' ,4,2810
2575, ' Orbital ' ,4,2811
2576, ' Orbital ' ,4,2812
2577, ' Orbital ' ,4,2813
2578, ' Orbital ' ,4,2814
2579, ' Orbital ' ,4,2815
2580, ' Pallidum ' ,4,2816
2581, ' Pallidum_ ' ,4,2817
2582, ' Pallidum_ ' ,4,2818
2583, ' Pallidum_ ' ,4,2819
2584, ' Pallidum_ ' ,4,2820
2585, ' Parabrachial ' ,4,2822
2586, ' Parabrachial ' ,4,2823
2587, ' Parabrachial ' ,4,2824
2588, ' Parabrachial ' ,4,2825
2589, ' Parabrachial ' ,4,2826
2590, ' Parabrachial ' ,4,2827
2591, ' Parabrachial ' ,4,2828
2592, ' Parabrachial ' ,4,2829
2593, ' Parabrachial ' ,4,2830
2594, ' Parabrachial ' ,4,2831
2595, ' Paraflocculus ' ,4,2834
2596, ' Paraflocculus_ ' ,4,2835
2597, ' Paraflocculus_ ' ,4,2836
2598, ' Paragigantocellular ' ,4,2837
2599, ' Paragigantocellular ' ,4,2838
2600, ' Paragigantocellular ' ,4,2839
2601, ' Paramedian ' ,4,2840
2602, ' Paramedian ' ,4,2841
2603, ' Paramedian ' ,4,2842
2604, ' Parapyramidal ' ,4,2843
2605, ' Parasolitary ' ,4,2844
2606, ' Parastrial ' ,4,2845
2607, ' Parasubiculum_ ' ,4,2847
2608, ' Parasubiculum_ ' ,4,2848
2609, ' Parasubiculum_ ' ,4,2849
2610, ' Parasubthalamic ' ,4,2850
2611, ' Parataenial ' ,4,2851
2612, ' Paraventricular ' ,4,2852
2613, ' Paraventricular ' ,4,2853
2614, ' Paraventricular ' ,4,2854
2615, ' Paraventricular ' ,4,2855
2616, ' Paraventricular ' ,4,2856
2617, ' Paraventricular ' ,4,2857
2618, ' Paraventricular ' ,4,2858
2619, ' Paraventricular ' ,4,2859
2620, ' Paraventricular ' ,4,2860
2621, ' Paraventricular ' ,4,2861
2622, ' Paraventricular ' ,4,2862
2623, ' Parvicellular ' ,4,2863
2624, ' PcPL ' ,4,2864
2625, ' PcPV ' ,4,2865
2626, ' Pedunculopontine ' ,4,2866
2627, ' Periaqueductal ' ,4,2867
2628, ' Perihypoglossal ' ,4,2868
2629, ' Perireunensis ' ,4,2870
2630, ' Periventricular ' ,4,2871
2631, ' Periventricular ' ,4,2872
2632, ' Periventricular ' ,4,2873
2633, ' Piriform ' ,4,2874
2634, ' Piriform ' ,4,2875
2635, ' Piriform ' ,4,2876
2636, ' Piriform ' ,4,2877
2637, ' Piriform-amygdalar ' ,4,2878
2638, ' Piriform-amygdalar ' ,4,2879
2639, ' Piriform-amygdalar ' ,4,2880
2640, ' Piriform-amygdalar ' ,4,2881
2641, ' Pons ' ,4,2882
2642, ' Pons_ ' ,4,2883
2643, ' Pons_ ' ,4,2884
2644, ' Pons_ ' ,4,2885
2645, ' Pontine ' ,4,2886
2646, ' Pontine ' ,4,2887
2647, ' Pontine ' ,4,2888
2648, ' Pontine ' ,4,2889
2649, ' Posterior ' ,4,2890
2650, ' Posterior ' ,4,2891
2651, ' Posterior ' ,4,2892
2652, ' Posterior ' ,4,2893
2653, ' Posterior ' ,4,2894
2654, ' Posterior ' ,4,2895
2655, ' Posterior ' ,4,2896
2656, ' Posterior ' ,4,2897
2657, ' Posterior ' ,4,2898
2658, ' Posterior ' ,4,2899
2659, ' Posterior ' ,4,2900
2660, ' Posterior ' ,4,2901
2661, ' Posterodorsal ' ,4,2902
2662, ' Posterolateral ' ,4,2903
2663, ' Posterolateral ' ,4,2904
2664, ' Posterolateral ' ,4,2905
2665, ' Posterolateral ' ,4,2906
2666, ' Posterolateral ' ,4,2907
2667, ' Posterolateral ' ,4,2908
2668, ' Posterolateral ' ,4,2909
2669, ' Postpiriform ' ,4,2910
2670, ' Postpiriform ' ,4,2911
2671, ' Postpiriform ' ,4,2912
2672, ' Postpiriform ' ,4,2913
2673, ' Postsubiculum ' ,4,2914
2674, ' Postsubiculum_ ' ,4,2915
2675, ' Postsubiculum_ ' ,4,2916
2676, ' Postsubiculum_ ' ,4,2917
2677, ' Precommissural ' ,4,2918
2678, ' Prelimbic ' ,4,2919
2679, ' Prelimbic ' ,4,2920
2680, ' Prelimbic ' ,4,2921
2681, ' Prelimbic ' ,4,2922
2682, ' Prelimbic ' ,4,2923
2683, ' Prelimbic ' ,4,2924
2684, ' Prelimbic ' ,4,2925
2685, ' Presubiculum_ ' ,4,2927
2686, ' Presubiculum_ ' ,4,2928
2687, ' Presubiculum_ ' ,4,2929
2688, ' Pretectal ' ,4,2930
2689, ' Primary ' ,4,2931
2690, ' Primary ' ,4,2932
2691, ' Primary ' ,4,2933
2692, ' Primary ' ,4,2934
2693, ' Primary ' ,4,2935
2694, ' Primary ' ,4,2936
2695, ' Primary ' ,4,2937
2696, ' Primary ' ,4,2938
2697, ' Primary ' ,4,2939
2698, ' Primary ' ,4,2940
2699, ' Primary ' ,4,2941
2700, ' Primary ' ,4,2942
2701, ' Primary ' ,4,2943
2702, ' Primary ' ,4,2944
2703, ' Primary ' ,4,2945
2704, ' Primary ' ,4,2946
2705, ' Primary ' ,4,2947
2706, ' Primary ' ,4,2948
2707, ' Primary ' ,4,2949
2708, ' Primary ' ,4,2950
2709, ' Primary ' ,4,2951
2710, ' Primary ' ,4,2952
2711, ' Primary ' ,4,2953
2712, ' Primary ' ,4,2954
2713, ' Primary ' ,4,2955
2714, ' Primary ' ,4,2956
2715, ' Primary ' ,4,2957
2716, ' Primary ' ,4,2958
2717, ' Primary ' ,4,2959
2718, ' Primary ' ,4,2960
2719, ' Primary ' ,4,2961
2720, ' Primary ' ,4,2962
2721, ' Primary ' ,4,2963
2722, ' Primary ' ,4,2964
2723, ' Primary ' ,4,2965
2724, ' Primary ' ,4,2966
2725, ' Primary ' ,4,2967
2726, ' Primary ' ,4,2968
2727, ' Primary ' ,4,2969
2728, ' Primary ' ,4,2970
2729, ' Primary ' ,4,2971
2730, ' Primary ' ,4,2972
2731, ' Primary ' ,4,2973
2732, ' Primary ' ,4,2974
2733, ' Primary ' ,4,2975
2734, ' Primary ' ,4,2976
2735, ' Primary ' ,4,2977
2736, ' Primary ' ,4,2978
2737, ' Primary ' ,4,2979
2738, ' Primary ' ,4,2980
2739, ' Primary ' ,4,2981
2740, ' Primary ' ,4,2982
2741, ' Primary ' ,4,2983
2742, ' Primary ' ,4,2984
2743, ' Primary ' ,4,2985
2744, ' Primary ' ,4,2986
2745, ' Primary ' ,4,2987
2746, ' Primary ' ,4,2988
2747, ' Primary ' ,4,2989
2748, ' Primary ' ,4,2990
2749, ' Principal ' ,4,2991
2750, ' Purkinje ' ,4,2992
2751, ' Purkinje ' ,4,2993
2752, ' Pyramus ' ,4,2994
2753, ' Pyramus ' ,4,2995
2754, ' Pyramus ' ,4,2996
2755, ' Red ' ,4,2997
2756, ' Reticular ' ,4,2998
2757, ' Retrochiasmatic ' ,4,2999
2758, ' Retrohippocampal ' ,4,3000
2759, ' Retrosplenial ' ,4,3001
2760, ' Retrosplenial ' ,4,3002
2761, ' Retrosplenial ' ,4,3003
2762, ' Retrosplenial ' ,4,3004
2763, ' Retrosplenial ' ,4,3005
2764, ' Retrosplenial ' ,4,3006
2765, ' Retrosplenial ' ,4,3007
2766, ' Retrosplenial ' ,4,3008
2767, ' Retrosplenial ' ,4,3009
2768, ' Retrosplenial ' ,4,3010
2769, ' Retrosplenial ' ,4,3011
2770, ' Retrosplenial ' ,4,3012
2771, ' Retrosplenial ' ,4,3013
2772, ' Retrosplenial ' ,4,3014
2773, ' Retrosplenial ' ,4,3015
2774, ' Retrosplenial ' ,4,3016
2775, ' Retrosplenial ' ,4,3017
2776, ' Retrosplenial ' ,4,3018
2777, ' Retrosplenial ' ,4,3019
2778, ' Retrosplenial ' ,4,3020
2779, ' Secondary ' ,4,3022
2780, ' Secondary ' ,4,3023
2781, ' Secondary ' ,4,3024
2782, ' Secondary ' ,4,3025
2783, ' Secondary ' ,4,3026
2784, ' Secondary ' ,4,3027
2785, ' Septohippocampal ' ,4,3029
2786, ' Simple ' ,4,3030
2787, ' Simple ' ,4,3031
2788, ' Simple ' ,4,3032
2789, ' Somatomotor ' ,4,3033
2790, ' Somatosensory ' ,4,3034
2791, ' Spinal ' ,4,3035
2792, ' Spinal ' ,4,3036
2793, ' Spinal ' ,4,3037
2794, ' Spinal ' ,4,3038
2795, ' Spinal ' ,4,3039
2796, ' Spinal ' ,4,3040
2797, ' Spinal ' ,4,3041
2798, ' Spinal ' ,4,3042
2799, ' Spinal ' ,4,3043
2800, ' Striatum ' ,4,3044
2801, ' Striatum ' ,4,3045
2802, ' Striatum ' ,4,3046
2803, ' Striatum-like ' ,4,3047
2804, ' Subceruleus ' ,4,3048
2805, ' Subiculum ' ,4,3050
2806, ' Subiculum_ ' ,4,3051
2807, ' Subiculum_ ' ,4,3052
2808, ' Subiculum_ ' ,4,3053
2809, ' Subiculum_ ' ,4,3054
2810, ' Subiculum_ ' ,4,3055
2811, ' Subiculum_ ' ,4,3056
2812, ' Subiculum_ ' ,4,3057
2813, ' Subiculum_ ' ,4,3058
2814, ' Sublaterodorsal ' ,4,3059
2815, ' Submedial ' ,4,3060
2816, ' Subparafascicular ' ,4,3061
2817, ' Subparafascicular ' ,4,3062
2818, ' Subparafascicular ' ,4,3063
2819, ' Subparafascicular ' ,4,3064
2820, ' Subparaventricular ' ,4,3065
2821, ' Substantia ' ,4,3066
2822, ' Substantia ' ,4,3067
2823, ' Substantia ' ,4,3068
2824, ' Subthalamic ' ,4,3069
2825, ' Superior ' ,4,3070
2826, ' Superior ' ,4,3071
2827, ' Superior ' ,4,3072
2828, ' Superior ' ,4,3073
2829, ' Superior ' ,4,3074
2830, ' Superior ' ,4,3075
2831, ' Superior ' ,4,3076
2832, ' Superior ' ,4,3077
2833, ' Superior ' ,4,3078
2834, ' Superior ' ,4,3079
2835, ' Superior ' ,4,3080
2836, ' Superior ' ,4,3081
2837, ' Superior ' ,4,3082
2838, ' Superior ' ,4,3083
2839, ' Superior ' ,4,3084
2840, ' Superior ' ,4,3085
2841, ' Superior ' ,4,3086
2842, ' Superior ' ,4,3087
2843, ' Superior ' ,4,3088
2844, ' Supplemental ' ,4,3089
2845, ' Supplemental ' ,4,3090
2846, ' Supplemental ' ,4,3091
2847, ' Supramammillary ' ,4,3094
2848, ' Supramammillary ' ,4,3095
2849, ' Supramammillary ' ,4,3096
2850, ' Supratrigeminal ' ,4,3098
2851, ' Taenia ' ,4,3100
2852, ' Taenia ' ,4,3101
2853, ' Taenia ' ,4,3102
2854, ' Taenia ' ,4,3103
2855, ' Taenia ' ,4,3104
2856, ' Taenia ' ,4,3105
2857, ' Taenia ' ,4,3106
2858, ' Taenia ' ,4,3107
2859, ' Taenia ' ,4,3108
2860, ' Tegmental ' ,4,3109
2861, ' Temporal ' ,4,3110
2862, ' Temporal ' ,4,3111
2863, ' Temporal ' ,4,3112
2864, ' Temporal ' ,4,3113
2865, ' Thalamus ' ,4,3114
2866, ' Thalamus_ ' ,4,3115
2867, ' Thalamus_ ' ,4,3116
2868, ' Triangular ' ,4,3117
2869, ' Tuberomammillary ' ,4,3120
2870, ' Tuberomammillary ' ,4,3121
2871, ' Uvula ' ,4,3122
2872, ' Uvula ' ,4,3123
2873, ' Uvula ' ,4,3124
2874, ' Ventral ' ,4,3125
2875, ' Ventral ' ,4,3126
2876, ' Ventral ' ,4,3127
2877, ' Ventral ' ,4,3128
2878, ' Ventral ' ,4,3129
2879, ' Ventral ' ,4,3130
2880, ' Ventral ' ,4,3131
2881, ' Ventral ' ,4,3132
2882, ' Ventral ' ,4,3133
2883, ' Ventral ' ,4,3134
2884, ' Ventral ' ,4,3135
2885, ' Ventral ' ,4,3136
2886, ' Ventromedial ' ,4,3140
2887, ' Ventromedial ' ,4,3141
2888, ' Ventromedial ' ,4,3142
2889, ' Ventromedial ' ,4,3143
2890, ' Vermal ' ,4,3144
2891, ' Vestibular ' ,4,3145
2892, ' Visceral ' ,4,3146
2893, ' Visceral ' ,4,3147
2894, ' Visceral ' ,4,3148
2895, ' Visual ' ,4,3149
2896, ' Zona ' ,4,3150
2897, ' abducens ' ,4,3151
2898, ' accessory ' ,4,3152
2899, ' accumbens ' ,4,3153
2900, ' accumbens ' ,4,3154
2901, ' alar ' ,4,3155
2902, ' alar ' ,4,3156
2903, ' alar ' ,4,3157
2904, ' alar ' ,4,3158
2905, ' alar ' ,4,3159
2906, ' alar ' ,4,3160
2907, ' alar ' ,4,3161
2908, ' amygdalo-striatal ' ,4,3162
2909, ' amygdalohippocampal ' ,4,3163
2910, ' anterior ' ,4,3164
2911, ' anterior ' ,4,3165
2912, ' anterior ' ,4,3166
2913, ' anterior ' ,4,3167
2914, ' anterior ' ,4,3168
2915, ' anterior ' ,4,3169
2916, ' anterior ' ,4,3170
2917, ' anterior ' ,4,3171
2918, ' anterior ' ,4,3172
2919, ' anterior ' ,4,3173
2920, ' anterior ' ,4,3174
2921, ' anteroventral ' ,4,3175
2922, ' anteroventral ' ,4,3176
2923, ' anteroventral ' ,4,3177
2924, ' basal ' ,4,3178
2925, ' basal ' ,4,3179
2926, ' basal ' ,4,3180
2927, ' basal ' ,4,3181
2928, ' basal ' ,4,3182
2929, ' basal ' ,4,3183
2930, ' basal ' ,4,3184
2931, ' basointermediate ' ,4,3185
2932, ' basolateral ' ,4,3186
2933, ' basolateral ' ,4,3187
2934, ' basolateral ' ,4,3188
2935, ' basomedial ' ,4,3189
2936, ' basomedial ' ,4,3190
2937, ' bed ' ,4,3191
2938, ' bed ' ,4,3192
2939, ' bed ' ,4,3193
2940, ' bed ' ,4,3194
2941, ' bed ' ,4,3195
2942, ' caudal ' ,4,3196
2943, ' caudal ' ,4,3197
2944, ' caudal ' ,4,3198
2945, ' caudal ' ,4,3199
2946, ' caudate ' ,4,3200
2947, ' central ' ,4,3201
2948, ' central ' ,4,3202
2949, ' central ' ,4,3203
2950, ' central ' ,4,3204
2951, ' central ' ,4,3205
2952, ' central ' ,4,3206
2953, ' central ' ,4,3207
2954, ' central ' ,4,3208
2955, ' centromedian ' ,4,3209
2956, ' cerebellar ' ,4,3210
2957, ' cerebellar ' ,4,3211
2958, ' cerebellar ' ,4,3212
