geneset,lib,geneset2
3980, ' muscle ' ,3,6105
3981, ' low-density ' ,3,6106
3982, ' modified ' ,3,6107
3983, ' alcohol ' ,3,6109
3984, ' histone ' ,3,6111
3985, ' armadillo ' ,3,6112
3986, ' NAD+ ' ,3,6113
3987, ' NADPH ' ,3,6114
3988, ' triglyceride ' ,3,6115
3989, ' alcohol ' ,3,6116
3990, ' fatty ' ,3,6118
3991, ' leucine ' ,3,6123
3992, ' protein ' ,3,6127
3993, ' glutamate ' ,3,6129
3994, ' glycine ' ,3,6130
3995, ' GTP-dependent ' ,3,6133
3996, ' phosphatidylinositol-5-phosphate ' ,3,6134
3997, ' hyaluronic ' ,3,6135
3998, ' histone ' ,3,6136
3999, ' folic ' ,3,6137
4000, ' 1-phosphatidylinositol ' ,3,6140
4001, ' phosphatidylinositol-3_4_5-trisphosphate ' ,3,6142
4002, ' lysophospholipid ' ,3,6144
4003, ' 3'_5'-cyclic-AMP ' ,3,6148
4004, ' K63-linked ' ,3,6149
4005, ' phospholipase ' ,3,6151
4006, ' small ' ,3,6153
4007, ' semaphorin ' ,3,6154
4008, ' sugar ' ,3,6155
4009, ' dicarboxylic ' ,3,6156
4010, ' AMP ' ,3,6158
4011, ' guanylate ' ,3,6159
4012, ' inositol ' ,3,6160
4013, ' endoribonuclease ' ,3,6163
4014, ' thyroid ' ,3,6164
4015, ' retinoid ' ,3,6165
4016, ' endoribonuclease ' ,3,6166
4017, ' exoribonuclease ' ,3,6167
4018, ' proton-transporting ' ,3,6168
4019, ' exodeoxyribonuclease ' ,3,6169
4020, ' calcium-dependent ' ,3,6170
4021, ' adenylate ' ,3,6171
4022, ' long-chain ' ,3,6172
4023, ' NAD-dependent ' ,3,6173
4024, ' estradiol ' ,3,6174
4025, ' translation ' ,3,6176
4026, ' oxidoreductase ' ,3,6177
4027, ' S100 ' ,3,6178
4028, ' phosphorelay ' ,3,6179
4029, ' phosphate ' ,3,6180
4030, ' MAP ' ,3,6181
4031, ' palmitoyl-CoA ' ,3,6182
4032, ' ribonuclease ' ,3,6183
4033, ' zinc ' ,3,6184
4034, ' calcium-transporting ' ,3,6185
4035, ' MAP ' ,3,6186
4036, ' poly(A) ' ,3,6188
4037, ' aldo-keto ' ,3,6189
4038, ' vinculin ' ,3,6191
4039, ' G-protein ' ,3,6199
4040, ' dopamine ' ,3,6200
4041, ' aminoacyl-tRNA ' ,3,6201
4042, ' protein ' ,3,6203
4043, ' structural ' ,3,6204
4044, ' cofactor ' ,3,6205
4045, ' sialyltransferase ' ,3,6206
4046, ' phosphatidylinositol-3_5-bisphosphate ' ,3,6207
4047, ' vitamin ' ,3,6208
4048, ' transition ' ,3,6209
4049, ' hydrolase ' ,3,6210
4050, ' dipeptidase ' ,3,6212
4051, ' prenyltransferase ' ,3,6214
4052, ' oligopeptide ' ,3,6215
4053, ' oxidoreductase ' ,3,6216
4054, ' photoreceptor ' ,3,6218
4055, ' metalloenzyme ' ,3,6219
4056, ' RNA ' ,3,6221
4057, ' receptor ' ,3,6222
4058, ' MAP ' ,3,6224
4059, ' lysophospholipase ' ,3,6226
4060, ' amide ' ,3,6227
4061, ' translation ' ,3,6228
4062, ' RNA ' ,3,6229
4063, ' potassium-transporting ' ,3,6233
4064, ' cysteine-type ' ,3,6236
4065, ' histone ' ,3,6238
4066, ' oxidoreductase ' ,3,6239
4067, ' alpha-mannosidase ' ,3,6240
4068, ' sodium ' ,3,6243
4069, ' tau-protein ' ,3,6246
4070, ' gamma-tubulin ' ,3,6248
4071, ' sodium:proton ' ,3,6249
4072, ' calcium-activated ' ,3,6251
4073, ' transmembrane ' ,3,6252
4074, ' CoA-ligase ' ,3,6254
4075, ' phosphatidylinositol-4-phosphate ' ,3,6257
4076, ' chemokine ' ,3,6259
4077, ' hydrogen-exporting ' ,3,6260
4078, ' O-methyltransferase ' ,3,6265
4079, ' phospholipase ' ,3,6266
4080, ' C-X-C ' ,3,6268
4081, ' oxidoreductase ' ,3,6269
4082, ' C-C ' ,3,6270
4083, ' arginine ' ,3,6271
4084, ' exodeoxyribonuclease ' ,3,6273
4085, ' Hsp70 ' ,3,6275
4086, ' receptor ' ,3,6276
4087, ' receptor ' ,3,6277
4088, ' receptor ' ,3,6278
4089, ' RNA-DNA ' ,3,6281
4090, ' lipopolysaccharide ' ,3,6282
4091, ' death ' ,3,6283
4092, ' lysine-acetylated ' ,3,6284
4093, ' tumor ' ,3,6285
4094, ' G-protein ' ,3,6288
4095, ' C2H2 ' ,3,6289
4096, ' phosphatidylserine ' ,3,6291
4097, ' phosphotyrosine ' ,3,6292
4098, ' wide ' ,3,6293
4099, ' glucose ' ,3,6294
4100, ' neurexin ' ,3,6296
4101, ' intracellular ' ,3,6297
4102, ' oxidoreductase ' ,3,6298
4103, ' protein ' ,3,6299
4104, ' nuclear ' ,3,6300
4105, ' intracellular ' ,3,6303
4106, ' acetylcholine ' ,3,6305
4107, ' structural ' ,3,6306
4108, ' UDP-glucosyltransferase ' ,3,6307
4109, ' butyrate-CoA ' ,3,6308
4110, ' SUMO ' ,3,6309
4111, ' phospholipase ' ,3,6310
4112, ' peptide ' ,3,6311
4113, ' peptidyl-proline ' ,3,6314
4114, ' peptidyl-proline ' ,3,6316
4115, ' diacylglycerol ' ,3,6317
4116, ' ubiquitin ' ,3,6319
4117, ' cysteine-type ' ,3,6321
4118, ' sialic ' ,3,6322
4119, ' threonine-type ' ,3,6323
4120, ' neuropeptide ' ,3,6324
4121, ' frizzled ' ,3,6325
4122, ' opioid ' ,3,6329
4123, ' inorganic ' ,3,6331
4124, ' monovalent ' ,3,6332
4125, ' fibroblast ' ,3,6333
4126, ' C-acyltransferase ' ,3,6334
4127, ' guanylate ' ,3,6336
4128, ' guanylate ' ,3,6338
4129, ' sulfuric ' ,3,6339
4130, ' tRNA ' ,3,6340
4131, ' polysaccharide ' ,3,6341
4132, ' galactosyltransferase ' ,3,6343
4133, ' mismatched ' ,3,6344
4134, ' metalloenzyme ' ,3,6346
4135, ' axon ' ,3,6347
4136, ' protein ' ,3,6348
4137, ' GPI ' ,3,6349
4138, ' sugar:proton ' ,3,6350
4139, ' bioactive ' ,3,6351
4140, ' titin ' ,3,6352
4141, ' carbon-sulfur ' ,3,6353
4142, ' carbon-nitrogen ' ,3,6354
4143, ' mitogen-activated ' ,3,6355
4144, ' mitogen-activated ' ,3,6356
4145, ' potassium ' ,3,6357
4146, ' metallocarboxypeptidase ' ,3,6358
4147, ' pattern ' ,3,6359
4148, ' phosphorus-oxygen ' ,3,6360
4149, ' transmembrane ' ,3,6362
4150, ' lipoprotein ' ,3,6364
4151, ' protein ' ,3,6365
4152, ' channel ' ,3,6366
4153, ' structural ' ,3,6370
4154, ' WW ' ,3,6371
4155, ' adenosine ' ,3,6373
4156, ' sphingolipid ' ,3,6376
4157, ' Rab ' ,3,6377
4158, ' poly(U) ' ,3,6379
4159, ' oxidoreductase ' ,3,6380
4160, ' phosphatidylinositol ' ,3,6381
4161, ' neurotransmitter ' ,3,6382
4162, ' oxidoreductase ' ,3,6386
4163, ' acyl-CoA ' ,3,6387
4164, ' macromolecule ' ,3,6390
4165, ' thioesterase ' ,3,6391
4166, ' poly-purine ' ,3,6392
4167, ' glycolipid ' ,3,6393
4168, ' RNA ' ,3,6394
4169, ' nucleotide ' ,3,6398
4170, ' retinoic ' ,3,6399
4171, ' AP-2 ' ,3,6400
4172, ' phosphatidylinositol ' ,3,6401
4173, ' glutathione ' ,3,6402
4174, ' adrenergic ' ,3,6404
4175, ' chemokine ' ,3,6407
4176, ' histone-arginine ' ,3,6408
4177, ' icosanoid ' ,3,6409
4178, ' prostanoid ' ,3,6410
4179, ' prostaglandin ' ,3,6411
4180, ' ankyrin ' ,3,6412
4181, ' spectrin ' ,3,6413
4182, ' transforming ' ,3,6416
4183, ' acetylglucosaminyltransferase ' ,3,6417
4184, ' water ' ,3,6419
4185, ' ligand-dependent ' ,3,6420
4186, ' bile ' ,3,6421
4187, ' oxidoreductase ' ,3,6422
4188, ' aspartic-type ' ,3,6424
4189, ' cyclin-dependent ' ,3,6425
4190, ' threonine-type ' ,3,6426
4191, ' m7G(5')pppN ' ,3,6427
4192, ' serine-type ' ,3,6428
4193, ' ephrin ' ,3,6430
4194, ' neurotrophin ' ,3,6431
4195, ' quaternary ' ,3,6433
4196, ' epidermal ' ,3,6434
4197, ' GDP-dissociation ' ,3,6435
4198, ' insulin-like ' ,3,6436
4199, ' insulin ' ,3,6437
4200, ' dipeptidyl-peptidase ' ,3,6440
4201, ' GTPase ' ,3,6441
4202, ' G-protein ' ,3,6448
4203, ' retinal ' ,3,6449
4204, ' dolichyl-diphosphooligosaccharide-protein ' ,3,6450
4205, ' adenylate ' ,3,6451
4206, ' protein ' ,3,6452
4207, ' phosphotransferase ' ,3,6453
4208, ' lamin ' ,3,6454
4209, ' hyalurononglucosaminidase ' ,3,6455
4210, ' interleukin-1 ' ,3,6457
4211, ' cation:amino ' ,3,6459
4212, ' chemorepellent ' ,3,6460
4213, ' nucleoside ' ,3,6461
4214, ' nucleotide ' ,3,6462
4215, ' protein ' ,3,6466
4216, ' RNA ' ,3,6467
4217, ' protein-arginine ' ,3,6469
4218, ' neurotransmitter:sodium ' ,3,6471
4219, ' acetylcholine ' ,3,6472
4220, ' neurotransmitter ' ,3,6474
4221, ' superoxide-generating ' ,3,6475
4222, ' phosphatidylinositol-3-phosphate ' ,3,6477
4223, ' carbon-nitrogen ' ,3,6479
4224, ' immunoglobulin ' ,3,6481
4225, ' endodeoxyribonuclease ' ,3,6482
4226, ' ATPase ' ,3,6484
4227, ' ATPase ' ,3,6485
4228, ' cytidine ' ,3,6486
4229, ' microfilament ' ,3,6487
4230, ' sodium:potassium-exchanging ' ,3,6494
4231, ' FK506 ' ,3,6495
4232, ' profilin ' ,3,6496
4233, ' delayed ' ,3,6497
4234, ' insulin-like ' ,3,6498
4235, ' macrolide ' ,3,6501
4236, ' cytochrome-c ' ,3,6504
4237, ' glucocorticoid ' ,3,6505
4238, ' 1-phosphatidylinositol-3-kinase ' ,3,6507
4239, ' translation ' ,3,6508
4240, ' UDP-galactosyltransferase ' ,3,6509
4241, ' phosphatidylinositol ' ,3,6511
4242, ' ionotropic ' ,3,6512
4243, ' glutamate ' ,3,6513
4244, ' receptor ' ,3,6514
4245, ' receptor ' ,3,6515
4246, ' glutathione ' ,3,6517
4247, ' clathrin ' ,3,6518
4248, ' GABA ' ,3,6519
4249, ' LRR ' ,3,6521
4250, ' CXCR ' ,3,6522
4251, ' phosphatidylinositol ' ,3,6523
4252, ' voltage-gated ' ,3,6525
4253, ' phosphate ' ,3,6526
4254, ' ATPase ' ,3,6527
4255, ' MHC ' ,3,6528
4256, ' sphingosine ' ,3,6530
4257, ' anion:anion ' ,3,6531
4258, ' carboxy-lyase ' ,3,6537
4259, ' aldehyde-lyase ' ,3,6538
4260, ' virion ' ,3,6539
4261, ' organic ' ,3,6540
4262, ' oxidoreductase ' ,3,6541
4263, ' steroid ' ,3,6543
4264, ' glutathione ' ,3,6545
4265, ' MHC ' ,3,6546
4266, ' protein ' ,3,6547
4267, ' type ' ,3,6548
4268, ' ligand-gated ' ,3,6549
4269, ' TBP-class ' ,3,6550
4270, ' CoA ' ,3,6551
4271, ' ATPase ' ,3,6556
4272, ' NAD+ ' ,3,6557
4273, ' NAD+ ' ,3,6558
4274, ' metalloexopeptidase ' ,3,6559
4275, ' receptor ' ,3,6563
4276, ' store-operated ' ,3,6564
4277, ' calcium-release ' ,3,6565
4278, ' outward ' ,3,6567
4279, ' histone ' ,3,6569
4280, ' AU-rich ' ,3,6573
4281, ' cation:chloride ' ,3,6575
4282, ' sodium:dicarboxylate ' ,3,6579
4283, ' semaphorin ' ,3,6580
4284, ' 5'-nucleotidase ' ,3,6583
4285, ' histone ' ,3,6584
4286, ' DNA ' ,3,6588
4287, ' angiotensin ' ,3,6591
4288, ' cyclin-dependent ' ,3,6592
4289, ' cAMP-dependent ' ,3,6593
4290, ' type ' ,3,6594
4291, ' inositol ' ,3,6601
4292, ' cGMP ' ,3,6602
4293, ' cAMP ' ,3,6603
4294, ' cyclic ' ,3,6604
4295, ' selenium ' ,3,6605
4296, ' neuropeptide ' ,3,6606
4297, ' cytoskeletal ' ,3,6607
4298, ' transcription ' ,3,6608
4299, ' catecholamine ' ,3,6610
4300, ' oxidoreductase ' ,3,6613
4301, ' transforming ' ,3,6614
4302, ' sulfate ' ,3,6615
4303, ' phosphate ' ,3,6617
4304, ' oxidoreductase ' ,3,6618
4305, ' intramolecular ' ,3,6621
4306, ' protein ' ,3,6622
4307, ' chemoattractant ' ,3,6627
4308, ' transforming ' ,3,6633
4309, ' platelet-derived ' ,3,6634
4310, ' ubiquinol-cytochrome-c ' ,3,6635
4311, ' tumor ' ,3,6636
4312, ' neurotrophin ' ,3,6637
4313, ' fucosyltransferase ' ,3,6638
4314, ' adenylyltransferase ' ,3,6640
4315, ' lipase ' ,3,6643
4316, ' oxidoreductase ' ,3,6645
4317, ' protein ' ,3,6646
4318, ' ionotropic ' ,3,6647
4319, ' glucuronosyltransferase ' ,3,6650
4320, ' L-glutamate ' ,3,6652
4321, ' cyclin ' ,3,6656
4322, ' estrogen ' ,3,6657
4323, ' retinoic ' ,3,6660
4324, ' ferrous ' ,3,6662
4325, ' ferric ' ,3,6663
4326, ' actin ' ,3,6665
4327, ' phosphatidylinositol ' ,3,6666
4328, ' platelet-derived ' ,3,6667
4329, ' eukaryotic ' ,3,6668
4330, ' metalloendopeptidase ' ,3,6669
4331, ' apolipoprotein ' ,3,6671
4332, ' protein ' ,3,6674
4333, ' oxidoreductase ' ,3,6675
4334, ' retinol ' ,3,6679
4335, ' pattern ' ,3,6681
4336, ' acetylcholine-activated ' ,3,6682
4337, ' peptidase ' ,3,6684
4338, ' protein-hormone ' ,3,6685
4339, ' thyroid ' ,3,6686
4340, ' intracellular ' ,3,6687
4341, ' oxidoreductase ' ,3,6688
4342, ' carboxypeptidase ' ,3,6689
4343, ' NAD ' ,3,6692
4344, ' phospholipid-translocating ' ,3,6693
4345, ' oxygen ' ,3,6695
4346, ' adenylate ' ,3,6696
4347, ' oxidoreductase ' ,3,6697
4348, ' GABA ' ,3,6698
4349, ' secondary ' ,3,6702
4350, ' protein ' ,3,6704
4351, ' acetylgalactosaminyltransferase ' ,3,6707
4352, ' 3-hydroxyacyl-CoA ' ,3,6708
4353, ' organic ' ,3,6711
4354, ' RNA ' ,3,6712
4355, ' heme ' ,3,6714
4356, ' cyclin-dependent ' ,3,6715
4357, ' tropomyosin ' ,3,6716
4358, ' drug ' ,3,6719
4359, ' purinergic ' ,3,6720
4360, ' phosphatidylinositol-3_4-bisphosphate ' ,3,6722
4361, ' RNA-dependent ' ,3,6723
4362, ' protein ' ,3,6724
4363, ' R-SMAD ' ,3,6725
4364, ' DNA-directed ' ,3,6726
4365, ' patched ' ,3,6727
4366, ' MHC ' ,3,6729
4367, ' D1 ' ,3,6731
4368, ' MHC ' ,3,6732
4369, ' ubiquitin ' ,3,6733
4370, ' oxygen ' ,3,6736
4371, ' co-SMAD ' ,3,6737
4372, ' neuropeptide ' ,3,6738
4373, ' Notch ' ,3,6739
4374, ' snoRNA ' ,3,6740
4375, ' magnesium ' ,3,6742
4376, ' glucosyltransferase ' ,3,6744
4377, ' plus-end-directed ' ,3,6745
4378, ' cyclase ' ,3,6749
4379, ' glycerophosphodiester ' ,3,6751
4380, ' 3'_5'-cyclic-nucleotide ' ,3,6753
4381, ' transmembrane ' ,3,6754
4382, ' snRNA ' ,3,6755
4383, ' histone ' ,3,6756
4384, ' fatty ' ,3,6758
4385, ' sterol ' ,3,6759
4386, ' histone ' ,3,6764
4387, ' death ' ,3,6765
4388, ' ubiquitin-ubiquitin ' ,3,6770
4389, ' acetylcholine ' ,3,6771
4390, ' ARF ' ,3,6772
4391, ' lipoprotein ' ,3,6774
4392, ' poly(A)-specific ' ,3,6776
4393, ' translation ' ,3,6778
4394, ' protein ' ,3,6780
4395, ' 5'-3' ' ,3,6782
4396, ' adrenergic ' ,3,6783
4397, ' carbohydrate ' ,3,6784
4398, ' CARD ' ,3,6786
4399, ' hexose ' ,3,6788
4400, ' complement ' ,3,6789
4401, ' 7S ' ,3,6790
4402, ' G-protein ' ,3,6791
4403, ' H4 ' ,3,6792
4404, ' cation:sugar ' ,3,6793
4405, ' RNA ' ,3,6797
4406, ' carbohydrate ' ,3,6798
4407, ' opsonin ' ,3,6800
4408, ' small ' ,3,6801
4409, ' nucleoside ' ,3,6802
4410, ' extracellular-glutamate-gated ' ,3,6806
4411, ' heparan ' ,3,6807
4412, ' ATP-dependent ' ,3,6809
4413, ' nucleoside-triphosphate ' ,3,6811
4414, ' myosin ' ,3,6813
4415, ' hedgehog ' ,3,6814
4416, ' 5'-3' ' ,3,6815
4417, ' mannosyltransferase ' ,3,6816
4418, ' DNA-(apurinic ' ,3,6817
4419, ' protein ' ,3,6818
4420, ' calmodulin-dependent ' ,3,6819
4421, ' phosphatidylinositol ' ,3,6820
4422, ' ATPase ' ,3,6822
4423, ' protein ' ,3,6823
4424, ' phosphatidylinositol ' ,3,6824
4425, ' MAP ' ,3,6825
4426, ' activin ' ,3,6827
4427, ' carbohydrate ' ,3,6829
4428, ' voltage-gated ' ,3,6830
4429, ' calcium ' ,3,6831
4430, ' gap ' ,3,6834
4431, ' inward ' ,3,6835
4432, ' mannose ' ,3,6836
4433, ' glucose ' ,3,6837
4434, ' nucleobase-containing ' ,3,6839
4435, ' protein-glutamine ' ,3,6840
4436, ' high ' ,3,6841
4437, ' cyclic-nucleotide ' ,3,6842
4438, ' cAMP-dependent ' ,3,6844
4439, ' acid-thiol ' ,3,6845
4440, ' histone ' ,3,6848
4441, ' CCR ' ,3,6849
4442, ' long-chain ' ,3,6850
4443, ' cobalamin ' ,3,6851
4444, ' L-ascorbic ' ,3,6852
4445, ' proton-transporting ' ,3,6855
4446, ' 3'-5'-exoribonuclease ' ,3,6859
4447, ' vitamin ' ,3,6860
4448, ' solute:proton ' ,3,6861
4449, ' anion:cation ' ,3,6864
4450, ' CDP-alcohol ' ,3,6867
4451, ' solute:proton ' ,3,6869
4452, ' solute:cation ' ,3,6870
4453, ' histone ' ,3,6871
4454, ' nucleotidase ' ,3,6872
4455, ' DNA ' ,3,6876
4456, ' RNA ' ,3,6877
4457, ' RNA ' ,3,6878
4458, ' RNA-directed ' ,3,6879
4459, ' peptide ' ,3,6880
4460, ' L-serine ' ,3,6881
4461, ' ion ' ,3,6882
4462, ' G-protein ' ,3,6884
4463, ' sugar-phosphatase ' ,3,6885
4464, ' amine ' ,3,6888
4465, ' RNA ' ,3,6889
4466, ' alpha-catenin ' ,3,6890
4467, ' gamma-catenin ' ,3,6891
4468, ' cadherin ' ,3,6892
4469, ' Wnt-activated ' ,3,6893
4470, ' Wnt-protein ' ,3,6898
4471, ' calcium:cation ' ,3,6899
4472, ' inositol ' ,3,6900
4473, ' carbohydrate ' ,3,6903
4474, ' carbohydrate ' ,3,6904
4475, ' nucleoside ' ,3,6906
4476, ' nucleobase-containing ' ,3,6908
4477, ' protein ' ,3,6912
4478, ' phosphatase ' ,3,6913
4479, ' low-density ' ,3,6914
4480, ' N-methyl-D-aspartate ' ,3,6916
4481, ' ligase ' ,3,6917
4482, ' MHC ' ,3,6922
4483, ' oxidoreductase ' ,3,6923
4484, ' NAD-dependent ' ,3,6924
4485, ' oxidoreductase ' ,3,6926
4486, ' oxidoreductase ' ,3,6927
4487, ' carbonate ' ,3,6929
4488, ' bicarbonate ' ,3,6930
4489, ' organic ' ,3,6931
4490, ' I-SMAD ' ,3,6934
4491, ' deaminase ' ,3,6935
4492, ' 3'_5'-cyclic-GMP ' ,3,6937
4493, ' beta-1_3-galactosyltransferase ' ,3,6938
4494, ' mismatch ' ,3,6940
4495, ' sodium ' ,3,6942
4496, ' centromeric ' ,3,6944
4497, ' vascular ' ,3,6945
4498, ' DNA ' ,3,6946
4499, ' BH ' ,3,6947
4500, ' phosphatidylcholine ' ,3,6948
4501, ' hexosaminidase ' ,3,6949
4502, ' peroxisome ' ,3,6950
4503, ' oxidoreductase ' ,3,6951
4504, ' proteasome ' ,3,6952
4505, ' actin-dependent ' ,3,6953
4506, ' fibroblast ' ,3,6956
4507, ' sodium:amino ' ,3,6959
4508, ' oxidoreductase ' ,3,6962
4509, ' mannosyl-oligosaccharide ' ,3,6963
4510, ' oligosaccharyl ' ,3,6964
4511, ' tRNA-specific ' ,3,6965
4512, ' transmembrane ' ,3,6966
4513, ' transmembrane ' ,3,6967
4514, ' protein ' ,3,6968
4515, ' disulfide ' ,3,6969
4516, ' MP:0000003_abnormal_adipose_tissue_morphology ' ,4,6970
4517, ' MP:0000010_abnormal_abdominal_fat_pad_morphology ' ,4,6973
4518, ' MP:0000013_abnormal_adipose_tissue_distribution ' ,4,6974
4519, ' MP:0000015_abnormal_ear_pigmentation ' ,4,6975
4520, ' MP:0000017_big_ears ' ,4,6976
4521, ' MP:0000018_small_ears ' ,4,6977
4522, ' MP:0000022_abnormal_ear_shape ' ,4,6978
4523, ' MP:0000023_abnormal_ear_position ' ,4,6979
4524, ' MP:0000024_lowered_ear_position ' ,4,6980
4525, ' MP:0000029_abnormal_malleus_morphology ' ,4,6982
4526, ' MP:0000030_abnormal_tympanic_ring_morphology ' ,4,6983
4527, ' MP:0000032_cochlear_degeneration ' ,4,6985
4528, ' MP:0000033_absent_scala_media ' ,4,6986
4529, ' MP:0000034_abnormal_inner_ear_vestibule_morphology ' ,4,6987
4530, ' MP:0000035_abnormal_membranous_labyrinth_morphology ' ,4,6988
4531, ' MP:0000036_absent_semicircular_canals ' ,4,6989
4532, ' MP:0000037_abnormal_lateral_semicircular_canal_morphology ' ,4,6990
4533, ' MP:0000039_abnormal_otic_capsule_morphology ' ,4,6991
4534, ' MP:0000040_absent_middle_ear_ossicles ' ,4,6992
4535, ' MP:0000041_absent_endolymphatic_duct ' ,4,6993
4536, ' MP:0000044_absent_organ_of_Corti ' ,4,6996
4537, ' MP:0000048_abnormal_stria_vascularis_morphology ' ,4,6997
4538, ' MP:0000049_abnormal_middle_ear_morphology ' ,4,6998
4539, ' MP:0000061_fragile_skeleton ' ,4,7000
4540, ' MP:0000064_failure_of_secondary_bone_resorption ' ,4,7003
4541, ' MP:0000065_abnormal_bone_marrow_cavity_morphology ' ,4,7004
4542, ' MP:0000067_osteopetrosis ' ,4,7006
4543, ' MP:0000069_kyphoscoliosis ' ,4,7007
4544, ' MP:0000071_axial_skeleton_hypoplasia ' ,4,7008
4545, ' MP:0000075_absent_neurocranium ' ,4,7010
4546, ' MP:0000077_abnormal_interparietal_bone_morphology ' ,4,7011
4547, ' MP:0000078_abnormal_supraoccipital_bone_morphology ' ,4,7012
4548, ' MP:0000080_abnormal_exoccipital_bone_morphology ' ,4,7014
4549, ' MP:0000081_premature_suture_closure ' ,4,7015
4550, ' MP:0000085_large_anterior_fontanelle ' ,4,7017
4551, ' MP:0000091_short_premaxilla ' ,4,7020
4552, ' MP:0000098_abnormal_vomer_bone_morphology ' ,4,7022
4553, ' MP:0000102_abnormal_nasal_bone_morphology ' ,4,7023
4554, ' MP:0000104_abnormal_sphenoid_bone_morphology ' ,4,7024
4555, ' MP:0000106_abnormal_basisphenoid_bone_morphology ' ,4,7025
4556, ' MP:0000108_midline_facial_cleft ' ,4,7027
4557, ' MP:0000118_arrest_of_tooth_development ' ,4,7031
4558, ' MP:0000119_abnormal_tooth_eruption ' ,4,7032
4559, ' MP:0000121_failure_of_tooth_eruption ' ,4,7034
4560, ' MP:0000124_absent_teeth ' ,4,7035
4561, ' MP:0000125_absent_incisors ' ,4,7036
4562, ' MP:0000126_brittle_teeth ' ,4,7037
4563, ' MP:0000128_growth_retardation_of_molars ' ,4,7038
4564, ' MP:0000129_ameloblast_degeneration ' ,4,7039
4565, ' MP:0000131_abnormal_long_bone_epiphysis_morphology ' ,4,7041
4566, ' MP:0000133_abnormal_long_bone_metaphysis_morphology ' ,4,7042
4567, ' MP:0000138_absent_vertebrae ' ,4,7046
4568, ' MP:0000141_abnormal_vertebral_body_morphology ' ,4,7047
4569, ' MP:0000149_abnormal_scapula_morphology ' ,4,7048
4570, ' MP:0000153_rib_bifurcation ' ,4,7051
4571, ' MP:0000155_asymmetric_rib_joints ' ,4,7053
4572, ' MP:0000159_abnormal_xiphoid_process_morphology ' ,4,7055
4573, ' MP:0000168_abnormal_bone_marrow_development ' ,4,7064
4574, ' MP:0000180_abnormal_circulating_cholesterol_level ' ,4,7066
4575, ' MP:0000181_abnormal_circulating_LDL_cholesterol_level ' ,4,7067
4576, ' MP:0000184_abnormal_circulating_HDL_cholesterol_level ' ,4,7070
4577, ' MP:0000188_abnormal_circulating_glucose_level ' ,4,7073
4578, ' MP:0000192_abnormal_mineral_level ' ,4,7075
4579, ' MP:0000199_abnormal_circulating_serum_albumin_level ' ,4,7079
4580, ' MP:0000216_absent_erythroid_progenitor_cell ' ,4,7081
4581, ' MP:0000217_abnormal_leukocyte_cell_number ' ,4,7082
4582, ' MP:0000228_abnormal_thrombopoiesis ' ,4,7089
4583, ' MP:0000233_abnormal_blood_flow_velocity ' ,4,7093
4584, ' MP:0000238_absent_pre-B_cells ' ,4,7094
4585, ' MP:0000249_abnormal_blood_vessel_physiology ' ,4,7101
4586, ' MP:0000250_abnormal_vasoconstriction ' ,4,7102
4587, ' MP:0000256_echinocytosis ' ,4,7104
4588, ' MP:0000262_poor_arterial_differentiation ' ,4,7107
4589, ' MP:0000263_absent_organized_vascular_network ' ,4,7108
4590, ' MP:0000264_failure_of_vascular_branching ' ,4,7109
4591, ' MP:0000275_heart_hyperplasia ' ,4,7117
4592, ' MP:0000277_abnormal_heart_shape ' ,4,7119
4593, ' MP:0000282_abnormal_interatrial_septum_morphology ' ,4,7124
4594, ' MP:0000285_abnormal_heart_valve_morphology ' ,4,7126
4595, ' MP:0000286_abnormal_mitral_valve_morphology ' ,4,7127
4596, ' MP:0000293_absent_myocardial_trabeculae ' ,4,7131
4597, ' MP:0000296_absent_trabeculae_carneae ' ,4,7133
4598, ' MP:0000297_abnormal_atrioventricular_cushion_morphology ' ,4,7134
4599, ' MP:0000298_absent_atrioventricular_cushions ' ,4,7135
4600, ' MP:0000299_failure_of_atrioventricular_cushion_closure ' ,4,7136
4601, ' MP:0000301_decreased_atrioventricular_cushion_size ' ,4,7137
4602, ' MP:0000314_schistocytosis ' ,4,7139
4603, ' MP:0000316_cellular_necrosis ' ,4,7141
4604, ' MP:0000324_increased_mast_cell_number ' ,4,7144
4605, ' MP:0000336_decreased_mast_cell_number ' ,4,7147
4606, ' MP:0000346_broad_head ' ,4,7149
4607, ' MP:0000359_abnormal_mast_cell_morphology ' ,4,7154
4608, ' MP:0000362_decreased_mast_cell_histamine_storage ' ,4,7155
4609, ' MP:0000370_head_blaze ' ,4,7158
4610, ' MP:0000372_irregular_coat_pigmentation ' ,4,7160
4611, ' MP:0000378_absent_hair_follicles ' ,4,7163
4612, ' MP:0000380_small_hair_follicles ' ,4,7165
4613, ' MP:0000381_enlarged_hair_follicles ' ,4,7166
4614, ' MP:0000384_distorted_hair_follicle_pattern ' ,4,7169
4615, ' MP:0000392_accelerated_hair_follicle_regression ' ,4,7170
4616, ' MP:0000394_absent_hair_follicle_melanin_granules ' ,4,7171
4617, ' MP:0000396_increased_curvature_of_hairs ' ,4,7172
4618, ' MP:0000397_abnormal_guard_hair_morphology ' ,4,7173
4619, ' MP:0000400_abnormal_awl_hair_morphology ' ,4,7174
4620, ' MP:0000402_abnormal_zigzag_hair_morphology ' ,4,7175
4621, ' MP:0000405_abnormal_auchene_hair_morphology ' ,4,7176
4622, ' MP:0000410_waved_hair ' ,4,7177
